Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
863,Theresa Villanueva,"Linux, Networking, Cybersecurity",9,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,73851,6,100
5359,Eric Cole,"establish, opportunity, perform",5,B.Tech,AWS Certified,Software Engineer,Hire,69830,6,59
469,Amanda Fox,"husband, lay, instead",5,B.Sc,Google ML,AI Researcher,Hire,57830,10,82
5622,Debra Tapia,"try, soon, design",17,B.Sc,AWS Certified,Software Engineer,Hire,66086,3,51
9454,Jennifer Thomas,"star, go, trial",7,PhD,Deep Learning Specialization,Data Scientist,Reject,87048,4,56
5737,Gina Gates,"movie, time, occur",5,PhD,Deep Learning Specialization,Data Scientist,Reject,114244,2,51
507,Danielle Rollins,"TensorFlow, Python, NLP",7,B.Sc,Deep Learning Specialization,AI Researcher,Hire,74451,9,100
8197,Jesse Robertson,"indeed, else, talk",19,MBA,None,Data Scientist,Hire,91249,7,70
8760,Victoria Lopez,"movement, unit, decade",3,B.Sc,None,Software Engineer,Hire,91892,7,85
7638,Glenn Steele,"ok, indeed, response",16,MBA,AWS Certified,Software Engineer,Hire,104623,10,82
6654,Valerie Smith,"chance, rather, then",2,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,61429,0,68
5795,Michael Frazier,"each, ok, near",8,B.Tech,Deep Learning Specialization,Software Engineer,Reject,110747,5,51
1296,Duane Foster,"attention, general, cover",9,PhD,AWS Certified,Data Scientist,Reject,114013,5,80
7,Ronald Russell,"summer, nearly, put",20,B.Sc,AWS Certified,AI Researcher,Reject,85274,2,59
3545,Benjamin Richard,"alone, his, require",12,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,67908,5,75
2188,Nicholas Gomez,"easy, even, down",2,MBA,Deep Learning Specialization,AI Researcher,Hire,74048,6,93
434,Kathryn Shea,"SQL, React, C++, Java",3,PhD,Deep Learning Specialization,Software Engineer,Hire,71138,8,100
6728,James Vaughan,"little, test, political",6,B.Tech,AWS Certified,Data Scientist,Hire,103630,2,96
6569,Gabriel Simon,"off, enter, occur",5,MBA,AWS Certified,Software Engineer,Reject,119538,9,89
6562,Brian Gillespie,"five, investment, through",2,B.Tech,None,Data Scientist,Reject,75864,0,60
1174,Ruben Dyer,"artist, institution, husband",7,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,87920,7,82
844,Calvin Smith,"draw, mind, trade",16,B.Sc,Google ML,Cybersecurity Analyst,Reject,62473,10,79
52,William Calhoun,"hundred, open, compare",11,MBA,AWS Certified,Data Scientist,Hire,72923,9,67
6415,Natasha Barker,"occur, fight, case",17,MBA,None,AI Researcher,Hire,98738,1,55
6060,Andrew Avery,"expect, determine, color",11,PhD,Google ML,AI Researcher,Reject,43615,1,97
2199,Danielle Myers,"hospital, step, similar",16,B.Sc,None,Data Scientist,Hire,63311,7,81
7473,Jesse Taylor,"red, public, forget",5,B.Tech,Google ML,AI Researcher,Hire,82302,5,54
8142,Paula Clark,"suddenly, western, tell",6,B.Tech,None,Software Engineer,Reject,40851,8,65
5642,Kevin Rivera,"month, decision, mean",4,B.Tech,AWS Certified,AI Researcher,Hire,83531,0,69
2637,David Ford,"sometimes, anyone, tend",16,MBA,Google ML,Cybersecurity Analyst,Reject,73952,10,73
7382,Alexander Adams,"of, enter, however",19,PhD,None,Data Scientist,Reject,72320,4,81
157,Paul Wallace,"Linux, Ethical Hacking, Networking, Cybersecurity",6,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,59082,5,100
1234,Ashley Hill,"ahead, if, draw",13,B.Sc,Deep Learning Specialization,AI Researcher,Hire,53543,8,58
1177,Brittany Gardner,"decade, listen, service",18,PhD,None,AI Researcher,Reject,94081,0,62
616,Steven Crawford,"Networking, Ethical Hacking, Linux",3,M.Tech,None,Cybersecurity Analyst,Hire,101694,8,85
644,Shannon Nguyen,"Networking, Ethical Hacking",3,B.Sc,Google ML,Cybersecurity Analyst,Reject,45918,0,50
3281,Kimberly Mclean,"important, section, read",0,PhD,Google ML,Cybersecurity Analyst,Reject,119377,6,86
4780,Veronica Marks,"actually, him, least",10,B.Sc,Google ML,Software Engineer,Reject,84635,5,71
8591,Angela Sullivan,"story, bar, movie",5,B.Sc,Google ML,Software Engineer,Reject,91691,5,59
6595,Hannah Sanchez,"know, add, woman",11,MBA,Deep Learning Specialization,Software Engineer,Hire,118844,1,94
8679,Meredith Frank,"service, receive, yes",18,MBA,Deep Learning Specialization,AI Researcher,Hire,92251,2,58
5511,Gary Flores,"form, anything, agency",20,PhD,Google ML,Software Engineer,Reject,56164,10,84
7230,Laura Madden,"agent, become, upon",15,B.Tech,AWS Certified,Data Scientist,Hire,53898,1,59
331,James Murphy,"SQL, Java",7,M.Tech,AWS Certified,Software Engineer,Hire,115275,5,100
540,Tina Ochoa,"area, better, read",16,B.Sc,None,Software Engineer,Hire,55007,4,61
7808,Jason Townsend,"never, part, young",15,PhD,Deep Learning Specialization,Software Engineer,Hire,54106,3,84
5087,Joel Hayes,"especially, just, myself",6,B.Tech,Google ML,Software Engineer,Hire,59572,2,56
623,Steven Compton,"Cybersecurity, Ethical Hacking, Networking, Linux",2,B.Sc,Google ML,Cybersecurity Analyst,Hire,72178,3,65
196,Carol Keith,"best, product, man",12,MBA,Google ML,AI Researcher,Reject,40822,7,87
5321,Sheena Hoffman,"office, chance, hold",19,B.Tech,Deep Learning Specialization,Software Engineer,Reject,45163,2,69
2754,Benjamin Leach,"century, middle, treatment",9,B.Sc,Deep Learning Specialization,Data Scientist,Reject,64960,1,68
3549,Ryan Henry,"expert, race, we",20,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,85302,5,52
1710,Ms. Anna Porter,"draw, cup, quality",15,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,65463,5,99
8454,Brandon Gardner,"face, current, return",14,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,52512,1,73
2549,Samuel Hopkins,"partner, allow, recently",6,PhD,Google ML,AI Researcher,Hire,54168,4,85
756,Alyssa Rivera,"C++, Java",5,B.Tech,Deep Learning Specialization,Software Engineer,Hire,116922,0,70
519,Karen Weiss,"SQL, Java, C++",2,B.Sc,AWS Certified,Software Engineer,Reject,90151,1,50
1093,Marcus Mcdaniel,"lead, special, stand",9,B.Tech,Deep Learning Specialization,Data Scientist,Reject,104950,4,52
33,Elizabeth Serrano,"Deep Learning, Machine Learning, SQL, Python",8,M.Tech,AWS Certified,Data Scientist,Hire,51283,4,100
5202,Kimberly Green,"bed, reduce, do",4,PhD,AWS Certified,Software Engineer,Reject,64412,4,95
5559,Eduardo Jackson,"school, necessary, seem",17,B.Sc,AWS Certified,Data Scientist,Hire,70360,2,72
745,Nicole Austin,"Pytorch, NLP, TensorFlow",7,B.Sc,Deep Learning Specialization,AI Researcher,Hire,106421,2,100
681,Linda Preston,"player, defense, model",11,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,83512,8,93
4788,Stephanie Lynn,"any, drug, easy",9,B.Tech,None,Cybersecurity Analyst,Hire,80649,5,51
8909,Daniel Boyd,"election, across, general",16,B.Sc,None,Cybersecurity Analyst,Reject,111768,4,50
4309,Allison Mullins,"want, and, long",15,MBA,None,Software Engineer,Hire,78917,8,95
784,Tabitha Mcgee,"Ethical Hacking, Cybersecurity",5,PhD,Google ML,Cybersecurity Analyst,Hire,92506,5,95
7713,Jon Smith,"clear, consumer, wall",16,PhD,None,AI Researcher,Hire,114568,5,78
469,Jessica Frye,"capital, research, base",3,B.Sc,Google ML,Cybersecurity Analyst,Reject,48046,9,84
230,Christopher Dominguez,"Cybersecurity, Networking, Ethical Hacking",2,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,102929,10,95
858,Autumn Obrien,"Networking, Cybersecurity, Linux",9,B.Tech,Google ML,Cybersecurity Analyst,Hire,69810,0,100
8819,Samantha Chapman,"chance, piece, yet",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,118822,5,96
119,Jonathan Jones,"lot, ago, sign",17,PhD,Google ML,Cybersecurity Analyst,Reject,81406,8,61
409,Timothy Fitzgerald,"Networking, Linux",3,MBA,None,Cybersecurity Analyst,Hire,97811,6,70
171,Scott Gray,"Networking, Ethical Hacking, Cybersecurity",8,MBA,None,Cybersecurity Analyst,Hire,44474,1,100
541,Michael Santos,"SQL, Java, C++, React",5,M.Tech,Deep Learning Specialization,Software Engineer,Hire,111578,9,100
8491,Steven Cooper,"door, program, spend",11,PhD,Deep Learning Specialization,AI Researcher,Hire,98521,7,56
4437,Rose Mccall,"prove, about, memory",7,PhD,Deep Learning Specialization,Data Scientist,Hire,59531,4,87
6814,Diana Griffin,"find, time, whatever",3,B.Tech,Google ML,Software Engineer,Reject,40310,8,96
614,Caroline Ford,"Java, C++, SQL, React",7,B.Sc,Google ML,Software Engineer,Hire,115954,9,100
2883,Paula Edwards,"shake, green, page",6,B.Sc,AWS Certified,AI Researcher,Reject,117134,1,67
8604,Paul Carroll,"more, walk, necessary",4,PhD,None,Cybersecurity Analyst,Reject,112784,10,68
2065,James Curry,"Congress, mouth, worry",16,PhD,Deep Learning Specialization,AI Researcher,Hire,63267,5,95
190,Elizabeth Stewart,"century, our, president",4,MBA,AWS Certified,AI Researcher,Hire,113621,2,92
7362,Jeffrey Wright,"buy, challenge, significant",8,B.Tech,None,AI Researcher,Reject,91918,8,96
272,Destiny Wright,"go, level, development",16,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,112735,6,79
4863,Jessica Sanchez,"enjoy, debate, third",13,MBA,None,AI Researcher,Hire,92968,5,51
4790,Michael Bautista,"safe, skin, adult",6,B.Sc,None,Cybersecurity Analyst,Hire,96423,9,78
1434,Alan Brooks,"attention, figure, there",5,B.Tech,AWS Certified,Data Scientist,Reject,57772,4,86
8224,Tamara Norman,"large, staff, mention",10,MBA,Google ML,Data Scientist,Hire,43393,5,58
565,Robyn Griffin,"Networking, Linux",10,PhD,None,Cybersecurity Analyst,Hire,82245,2,100
981,Laura Smith,"country, discover, throw",20,B.Sc,Google ML,Data Scientist,Hire,40976,7,83
7095,Robert Joyce,"region, wrong, bit",4,PhD,Google ML,Cybersecurity Analyst,Hire,116349,9,91
4407,Cynthia Taylor,"money, city, professor",8,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,100781,9,69
1512,Joel Castillo,"trouble, threat, door",15,PhD,Deep Learning Specialization,Software Engineer,Hire,79991,10,55
4863,Laura Jackson,"reality, money, organization",10,B.Sc,AWS Certified,AI Researcher,Reject,79664,9,63
8972,Kim Rodriguez,"seat, beautiful, very",19,MBA,AWS Certified,Data Scientist,Hire,71283,1,97
4942,Richard Johnson,"network, option, marriage",2,PhD,None,Cybersecurity Analyst,Hire,81036,5,53
2745,Darin Rodriguez,"rest, step, north",1,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,103629,8,59
4070,James Wood,"accept, subject, for",14,B.Sc,None,Data Scientist,Hire,100972,2,55
4690,William Newman,"future, task, action",2,PhD,Deep Learning Specialization,AI Researcher,Reject,97234,5,69
8931,Brian Hernandez,"identify, point, off",14,B.Sc,AWS Certified,AI Researcher,Hire,40578,1,97
3565,Zachary Steele,"safe, former, teacher",19,B.Tech,AWS Certified,Software Engineer,Reject,118316,4,85
2379,Maria Andrade,"responsibility, cultural, style",2,B.Tech,AWS Certified,Data Scientist,Hire,63087,6,95
4994,Steven Rogers,"group, individual, minute",11,PhD,Google ML,AI Researcher,Hire,95180,10,80
326,William Bryant,"Deep Learning, Python",3,MBA,AWS Certified,Data Scientist,Hire,44012,10,100
2650,Heather Lucas,"executive, certain, later",11,B.Tech,None,Data Scientist,Reject,103186,9,97
2728,Michael Fox DVM,"interesting, follow, together",1,B.Sc,None,Cybersecurity Analyst,Hire,73904,9,61
7970,Cathy Deleon,"official, human, cause",17,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,63194,5,76
1440,Rebecca Benson,"glass, likely, call",5,MBA,AWS Certified,Cybersecurity Analyst,Reject,65176,3,57
2654,Victoria Flores,"none, woman, series",17,PhD,None,Data Scientist,Reject,113752,7,100
8881,Candice Ramirez,"always, animal, return",1,PhD,Deep Learning Specialization,Software Engineer,Reject,73208,5,78
4409,Devin Parker,"large, dream, offer",8,B.Tech,Deep Learning Specialization,Software Engineer,Hire,115576,4,90
621,Patricia Sherman,"TensorFlow, NLP, Python, Pytorch",4,M.Tech,AWS Certified,AI Researcher,Hire,42305,10,100
0,William Wise,"interesting, give, sound",13,PhD,AWS Certified,Cybersecurity Analyst,Hire,71224,6,50
4488,Christian Campbell,"something, event, mouth",12,PhD,AWS Certified,Software Engineer,Hire,63613,2,65
1606,Thomas Weaver,"measure, allow, attack",7,B.Tech,Google ML,Cybersecurity Analyst,Reject,52823,10,84
329,William Casey,"SQL, React, C++",7,B.Tech,AWS Certified,Software Engineer,Hire,65733,0,95
649,Emily Young,"Machine Learning, Python",3,B.Tech,Deep Learning Specialization,Data Scientist,Reject,79722,2,60
898,Patricia Dunn,"TensorFlow, NLP, Python, Pytorch",8,M.Tech,Google ML,AI Researcher,Hire,100399,7,100
5424,Tara Chung,"admit, character, court",13,MBA,Deep Learning Specialization,Software Engineer,Reject,118683,8,50
3786,Dakota Berger,"black, doctor, can",12,PhD,None,Cybersecurity Analyst,Reject,73950,6,50
6009,Christian Hunt,"game, summer, seven",9,B.Tech,Google ML,Cybersecurity Analyst,Hire,62789,9,71
2066,Frances Juarez,"themselves, up, color",11,PhD,Google ML,Data Scientist,Hire,47571,2,71
813,Patrick Chavez,"among, really, professor",11,B.Sc,Google ML,Data Scientist,Reject,56122,0,57
9898,Jennifer Davis,"smile, former, product",17,MBA,Deep Learning Specialization,Software Engineer,Hire,67552,9,91
1972,Kathryn Patterson,"fact, dream, according",20,PhD,Deep Learning Specialization,Software Engineer,Reject,64509,1,68
5563,Ashley Haney,"available, movie, first",15,MBA,Google ML,Cybersecurity Analyst,Hire,116975,8,81
6805,Bryan Henderson,"even, quality, quickly",1,PhD,None,Software Engineer,Hire,62060,1,99
6996,Ann Stevens,"little, rise, appear",17,B.Tech,Google ML,AI Researcher,Hire,49220,9,65
3559,Brian Shepherd,"seek, together, director",9,MBA,Deep Learning Specialization,AI Researcher,Hire,116910,6,96
9599,Brittany White,"follow, note, hard",17,B.Sc,Google ML,Cybersecurity Analyst,Hire,65017,4,100
3028,Nathaniel Steele,"strong, religious, build",19,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,71105,6,58
5450,Kristen Fritz,"across, soldier, score",1,PhD,None,Software Engineer,Reject,60821,6,50
2015,Justin Taylor,"notice, environment, talk",19,MBA,None,Cybersecurity Analyst,Hire,111809,9,87
5596,Jason Walton,"position, food, art",5,MBA,AWS Certified,Data Scientist,Hire,52608,6,80
4074,Natasha Bond,"ago, start, each",16,PhD,None,Software Engineer,Hire,115237,7,76
8284,Paul Osborne,"exactly, every, moment",10,PhD,None,Cybersecurity Analyst,Hire,112595,3,58
810,Shannon Perkins,"Linux, Ethical Hacking",8,MBA,AWS Certified,Cybersecurity Analyst,Hire,96662,9,100
2382,Phyllis Smith,"institution, off, military",9,B.Sc,Deep Learning Specialization,AI Researcher,Reject,101707,3,57
979,Hunter Higgins,"SQL, Deep Learning, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,89128,0,100
369,Jeffery Mercado,"information, against, century",20,B.Sc,Google ML,AI Researcher,Hire,116220,8,87
9550,Anthony Mullins,"discussion, stop, money",15,MBA,Deep Learning Specialization,AI Researcher,Reject,44255,1,51
9822,Joshua Diaz,"letter, but, call",20,B.Sc,AWS Certified,AI Researcher,Reject,49263,2,92
7596,Phillip White,"very, drop, full",5,MBA,Deep Learning Specialization,Data Scientist,Hire,103054,1,97
4645,Alexa Williams,"floor, record, idea",18,B.Tech,AWS Certified,Data Scientist,Hire,49126,1,89
2416,Jeffrey Taylor,"doctor, word, choose",15,B.Sc,Google ML,AI Researcher,Hire,95583,4,59
2159,Jeffrey Mcclure,"property, us, offer",11,MBA,Deep Learning Specialization,Data Scientist,Reject,52493,0,78
3422,Jason Jones,"experience, trouble, account",18,B.Sc,AWS Certified,Software Engineer,Hire,116469,7,64
3732,Tamara Fisher,"scientist, last, available",9,B.Sc,AWS Certified,Software Engineer,Reject,68967,6,80
175,Lisa Jones,"Machine Learning, Deep Learning, Python, SQL",6,MBA,None,Data Scientist,Hire,76085,4,100
9076,Jessica Harris,"seek, rest, question",15,MBA,Google ML,Software Engineer,Reject,42782,6,62
5872,Jennifer Nicholson,"particularly, court, around",8,B.Tech,Deep Learning Specialization,Software Engineer,Hire,83587,3,57
3678,Morgan Thomas,"build, soldier, throw",12,MBA,AWS Certified,Software Engineer,Reject,87415,5,69
4245,Carol Gonzales,"particularly, miss, until",20,PhD,AWS Certified,Data Scientist,Hire,82318,3,54
218,William Murphy,"TensorFlow, Python, NLP, Pytorch",8,MBA,AWS Certified,AI Researcher,Hire,70446,8,100
9908,Crystal Mccarthy,"adult, only, picture",9,B.Tech,None,Software Engineer,Hire,59622,1,92
7775,Mr. Steven Brown,"although, institution, theory",3,B.Tech,Deep Learning Specialization,AI Researcher,Reject,46815,7,76
691,Victor Garza,"C++, Java",4,MBA,Deep Learning Specialization,Software Engineer,Hire,43297,2,70
720,Carlos Lopez,"big, though, page",6,MBA,None,Data Scientist,Hire,107954,9,73
3200,Julie Fox,"over, get, challenge",0,B.Tech,None,Data Scientist,Reject,82139,8,73
6580,Adam Austin,"miss, wrong, significant",4,B.Sc,Deep Learning Specialization,AI Researcher,Reject,67403,3,51
2178,Dr. James Green,"indeed, loss, chair",18,B.Tech,Google ML,AI Researcher,Reject,104505,3,72
6800,Noah Garcia,"cover, know, cup",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,65213,10,96
7433,Patricia Abbott,"sense, cold, financial",17,PhD,Google ML,Data Scientist,Hire,88128,4,100
5833,Susan Phillips,"specific, catch, data",12,MBA,None,Data Scientist,Reject,99103,9,79
612,Melissa Griffin,"Java, SQL",3,PhD,Google ML,Software Engineer,Hire,112396,10,100
3233,Robert Duncan,"nation, loss, what",17,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,66955,5,96
7312,Terrence Everett,"election, blue, black",17,B.Tech,None,Data Scientist,Reject,101130,5,68
577,Clarence Hernandez,"React, Java, SQL, C++",8,B.Sc,AWS Certified,Software Engineer,Hire,73325,2,100
6026,Edward Weaver,"up, here, continue",3,B.Tech,None,AI Researcher,Reject,49901,2,67
39,Michael Davis,"she, show, just",1,MBA,Google ML,Software Engineer,Hire,113650,0,66
4431,Shannon Reed,"meet, product, everything",9,B.Tech,AWS Certified,AI Researcher,Hire,97030,7,87
889,Hannah Rivera,"Cybersecurity, Ethical Hacking, Linux",7,MBA,AWS Certified,Cybersecurity Analyst,Hire,64888,5,100
1327,Carlos Cooper,"represent, view, all",6,PhD,AWS Certified,Software Engineer,Hire,56848,8,89
8952,Melissa Jensen,"under, hair, fact",13,MBA,Google ML,AI Researcher,Hire,69157,5,65
6101,Katherine Byrd,"tend, travel, hospital",0,B.Sc,None,Software Engineer,Hire,77016,6,57
818,Cindy Armstrong,"TensorFlow, NLP, Pytorch, Python",1,PhD,AWS Certified,AI Researcher,Reject,83138,3,55
3346,Jessica Mclaughlin,"heavy, study, require",20,MBA,None,AI Researcher,Reject,43186,3,82
4081,Mrs. Christina Brewer,"common, Mrs, performance",17,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107058,10,94
209,Derrick Mendoza,"Cybersecurity, Ethical Hacking, Networking, Linux",1,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102390,6,70
294,Jeremy Shaw,"Java, C++, React, SQL",4,B.Sc,None,Software Engineer,Hire,98181,8,100
647,Steven Mcdonald,"really, want, rise",12,B.Tech,None,Software Engineer,Reject,87803,5,94
1315,Susan Moreno,"after, should, on",3,B.Sc,Deep Learning Specialization,Software Engineer,Reject,109005,5,93
9012,Tracy Turner,"public, front, above",11,B.Sc,None,AI Researcher,Hire,109443,7,83
3793,David Perez,"show, research, little",15,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,71461,6,75
991,Jennifer Martinez,"React, C++, Java, SQL",5,M.Tech,Google ML,Software Engineer,Hire,106646,4,100
3090,Jamie Mccormick DDS,"eye, career, stay",12,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53188,5,84
9073,Cynthia Woodward,"Mrs, standard, development",19,PhD,None,Data Scientist,Hire,72055,1,81
354,Anthony Wheeler,"Python, Machine Learning, Deep Learning",0,B.Tech,Google ML,Data Scientist,Reject,116661,3,40
